Book Name,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail,novelLink
Gourmet Food Supplier,https://www.novelupdates.com/series/gourmet-food-supplier/,Comedy:Fantasy:Mystery:Sci-fi:Seinen:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2017/03/Gourmet-Food-Supplier.jpg,Cat Who Cooks,(3.7 / 5.0 354 votes),"Calm Protagonist,Cooking,Handsome Male Lead,Level System,Modern Day,Nationalism,Restaurant,Shameless Protagonist",Chinese,"“In a land far to the east there exists a strange store that has rejected a three Michelin star rating multiple times.
The prices are expensive. A combo set of soup and egg fried rice costs 288 RMB. Oh I forgot it also includes a side dish of pickles. Even so very many people line up to wait.
That place does not accept reservations. It only lets in people who are waiting in line there. Countless people make special trips to line up there. Of course there’s nowhere to park planes or cars.
Their service is so terrible the customers have to serve their own dishes and grab their own bowls and chopsticks and they even have to wipe down their own tables! God the boss is simply crazy.”
                                                                                                                                                       —《 Michelin Gourmet Magazine》
",gourmet-food-supplier, 103 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8806.jpg,https://wuxiaworld.site/novel/gourmet-food-supplier-webnovel/
Mystical Journey,https://www.novelupdates.com/series/mystical-journey/,Action:Adventure:Fantasy:Martial Arts:Mature:Mecha:Mystery:School Life:Sci-fi:Supernatural,https://cdn.novelupdates.com/images/2017/11/myst_j.jpg,Get Lost,(3.6 / 5.0 178 votes),"Antihero Protagonist,Body Tempering,Cheats,Demons,Firearms,Gate to Another World,Gods,Hiding True Abilities,Interdimensional Travel,Magic,Multiple Realms,Mythical Beasts,Parallel Worlds,Reincarnation,Schemes And Conspiracies,Souls,Strong to Stronger,Transmigration,Underestimated Protagonist,Weak to Strong,Younger Sisters",Chinese,"One moment Luo Jing was at the brink of death after accidentally touching a power outlet while showering. The next he was in the body of a man named Garen with memories of a past he was never a part of flowing into his head. As he slowly gets used to the body of Garen he begins to explore a planet beyond his own logical comprehension. His journey will see him go from surviving in a planet locked in the 20th century to wielding secret techniques so powerful that they level cities overnight. However his journey doesn’t end with Garen. Instead this is but the first of many bodies that Luo Jing will come to wield in his mystical journey between worlds. 
",mystical-journey, 717 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_14780.jpg,https://wuxiaworld.site/novel/mystical-journey-webnovel/
The Venerable Swordsman,https://www.novelupdates.com/series/the-venerable-swordsman/,Action:Adventure:Comedy:Fantasy:Harem:Martial Arts:Xuanhuan,https://cdn.novelupdates.com/images/2019/04/一剑独尊800_800.jpg,Qing Luan Feng Shang,(3.1 / 5.0 36 votes),"Aristocracy,Caring Protagonist,Male Protagonist,Ruthless Protagonist,Sword Wielder,Weak to Strong",Chinese,"As the heir apparent of the Ye family Ye Xuan went through fire and water for his family but Ye Lang who had just awakened his Divine Soul usurped his place. In order to keep his position Ye Xuan challenged Ye Lang to a Life-death Duel. With the broken Dantian would he win this fight? The black ring his mother left brought him a great opportunity: Realm Hell Tower where he met a mysterious lady who told him to look for nine Daoist Laws to enhance his strength and gave him the Spirit Heaven Sword. Could Ye Xuan find all the Daoist Laws and become a powerful swordsman?
",the-venerable-swordsman, 85 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21904.jpg,https://wuxiaworld.site/novel/the-venerable-swordsman/
The Most Powerful Characters In The World Are Obsessed With Me,https://www.novelupdates.com/series/the-most-powerful-characters-in-the-world-are-obsessed-with-me/,Drama:Fantasy:Harem:Romance:Shoujo,https://cdn.novelupdates.com/images/2020/08/The-Most-Powerful-Characters-In-The-World-Are-Obsessed-With-Me.jpg,김코끼리,(4.1 / 5.0 30 votes),"Aristocracy,Cute Protagonist,Female Protagonist,Hiding True Abilities,Male Yandere,Monster Tamer,Popular Love Interests,Reverse Harem,Siblings,Villainess Noble Girls",Korean,"One day when she was thirteen years old while chewing bread as a snack Dalia Pesteros suddenly remembers her past life. This is an impoverished otome game world where the main characters go crazy and she was born as the sister of the worst villain in the future!
There is no solution at this rate. The family will be exterminated and I will be thrown away. So no matter what I must get out of this family as soon as possible！
‘Now that it’s like this I need to lower their guard and run away.’
In order to get rid of the relatives who aim for the family and the sly emperor it’s better to be in good favor with my brother-
“I want to dance with Dalia. What’s the problem?” 
“I’m sorry but my sister is shy.”
“Dalia said I was her favorite!”
Somehow it’s not only that I tame my brother but all the strongest characters in this world are obsessed with me！
",the-most-powerful-characters-in-the-world-are-obsessed-with-me, 17 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_33852.jpg,https://wuxiaworld.site/novel/the-most-powerful-characters-in-the-world-are-obsessed-with-me/
I Lost the Leash of the Yandere Male Lead,https://www.novelupdates.com/series/i-lost-the-leash-of-the-yandere-male-lead/,Action:Adventure:Drama:Fantasy:Josei:Psychological:Romance:Shoujo,https://cdn.novelupdates.com/images/2020/10/I-Lost-the-Leash-of-the-Yandere-Male-Lead.jpeg,플랑비,(3.9 / 5.0 49 votes),"Beautiful Female Lead,Calm Protagonist,Elves,Female Master,Handsome Male Lead,Love Interest Falls in Love First,Male Yandere,Mind Control,Obsessive Love,Possessive Characters,Siblings,Sword And Magic,Yandere",Korean,"I possessed a villain Serina in a novel. 
As a well-to-do character I tried to mind my own business but the story had other ideas. A self-proclaimed mother brought back a boy – the duke’s heir and genius wizard -intent on brainwashing and blackening him. 
The contents of brainwashing are two things: 
1. Obey our family. 
2. And fall in love with Serina. 
Thanks to that the brainwashed twisted yandere is obsessed with me… 
I can’t do this. I have to undo the twisted character’s brainwashing! 
By the way what’s this situation? 
“Now that the brainwashing is gone I’ll do as I please. So Serina please let’s do our best.” 
I’ve solved his brainwashing… but why does he seem even crazier than before—
Did I make a mistake?
",i-lost-the-leash-of-the-yandere-male-lead, 23 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35509.jpg,https://wuxiaworld.site/novel/i-lost-the-leash-of-the-yandere-male-lead/
Inadvertently Invincible,https://www.novelupdates.com/series/inadvertently-invincible/,Action:Adventure:Fantasy:Martial Arts:Supernatural:Xianxia,https://cdn.novelupdates.com/images/2020/03/Inadvertently-Invincible.jpg,Xin Feng,(3.3 / 5.0 42 votes),"Army,Arrogant Characters,Calm Protagonist,Charismatic Protagonist,Clever Protagonist,Cunning Protagonist,Level System,Misunderstandings,Righteous Protagonist,Shameless Protagonist,Transmigration,Underestimated Protagonist",Chinese,"“Where am I?” The first thing he had in his mind.
Lin Fan was confused when he looked at the furniture and decoration in the house.
“Am I hallucinating because of playing games for five days straight? What’s with decoration and furniture in the house? it looks like from ancient times.”
“No electricity no internet no cellphone… Where the hell am I?”
",inadvertently-invincible, 198 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28206.jpg,https://wuxiaworld.site/novel/inadvertently-invincible/
The Highest Bounty,https://www.novelupdates.com/series/the-highest-bounty/,Action:Martial Arts:Sci-fi,https://cdn.novelupdates.com/images/2020/05/highestbounty2.jpg,酒煮核弹头,(3.8 / 5.0 13 votes),"Artificial Intelligence,Game Elements,Genius Protagonist,Male Protagonist,Pharmacist",Chinese,"It is an era of artificial superintelligences interstellar travel gene medicine and virtual reality worlds. Far into Earth’s future 15-year-old Gu Ding is a student of Cerulean Military Academy by day and tavern waiter by night. His ambition: Become the space pirate with the highest bounty offered by the Universal Federation Government. With the help of Neptune a neonate super-intelligence Gu Ding finds himself thrust into a galaxy of shadowy organizations political underdealings and otherworldly forces that lie beyond human comprehension…
",the-highest-bounty, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30533.jpg,https://wuxiaworld.site/novel/the-highest-bounty-freeread/
MMORPG: The Elementalist,https://www.novelupdates.com/series/mmorpg-the-elementalist/,Action:Adventure:Fantasy,https://cdn.novelupdates.com/images/2019/01/mmo76.jpg,Internet's Dark Knight,(3.1 / 5.0 42 votes),"Elemental Magic,Male Protagonist,Modern Day",Chinese,"A salaryman by day and an Aquamancer by night. Qin Ruo might be a newbie in the popular immersive MMORPG “Honor and Glory”. However that did not stop him from using his wits and battle instincts to raise money for a beloved friend’s medical fees which eventually led him to become an elite player in the game. As Qin Ruo and his comrades progress further into the game the trials and tribulations they face magnify. Which faction will prevail on the Mythical Battlefield? Read to find out!
",mmorpg-the-elementalist, 45 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_20237.jpg,https://wuxiaworld.site/novel/mmorpg-the-elementalist-wuxia-world/
White-Robed Chief,https://www.novelupdates.com/series/white-robed-chief/,Action:Fantasy:Harem:Martial Arts,https://cdn.novelupdates.com/images/2018/06/whiterob.jpg,Xiao Shu,(3.5 / 5.0 90 votes),"Calm Protagonist,Eidetic Memory,Harem-seeking Protagonist,Magic Beasts,Transmigration",Chinese,"Chu Li was a particle physicist until a freak accident took his life and transmigrated him to a parallel universe – one where he wakes up with inexplicable abilities and finds himself in the running for a job in the imperial palace.
This is a story of heroic adventures cunning strategies and romantic tales. How will our MC thrive in a world completely strange to him? Where will his ambitions and abilities take him in the palace?
",white-robed-chief, 388 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_17186.jpg,https://wuxiaworld.site/novel/white-robed-chief-wuxia-world/
Max Level Newbie,https://www.novelupdates.com/series/max-level-newbie/,Action:Adventure:Fantasy,https://cdn.novelupdates.com/images/2020/01/Max-Level-Newbie.jpeg,Yi-Deung-Byeol,(4.1 / 5.0 293 votes),"Dragons,Genius Protagonist,Gods,Magic Beasts,Monsters,Spirits,Sword And Magic",Korean,"A world where all of the greatest in all dimensions have gathered.
Three out of five were the strongest in their world and one of them was considered the strongest in history.
A crazy world where a wandering goblin would be above level 90.
Asgard otherwise known as “Heaven above the heavens.”
In a world where all of the monsters of the worlds meet Vulcan’s new adventure begins.
",max-level-newbie, 181 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_7875.jpg,https://wuxiaworld.site/novel/max-level-newbie/
The Supreme Lord Donghuang,https://www.novelupdates.com/series/the-supreme-lord-donghuang/,Action:Adventure:Martial Arts:Xuanhuan,https://cdn.novelupdates.com/images/2019/10/Donghuang.jpg,风轻扬,(3.4 / 5.0 14 votes),"Adopted Protagonist,Betrayal,Business Management,Caring Protagonist,Cultivation,Fast Cultivation,Handsome Male Lead,Multiple Realms,Revenge,Second Chance,Spear Wielder,Unique Cultivation Technique",Chinese,"Zhou Donghuang a man from the Earth is able to destroy any planet in the universe without lifting a finger. His supreme will can sweep across the vast cosmos in the blink of an eye. And his immortal spirit can depart from his body and wander around the universe!
In Kunlun Mountains lies a circular slate which brought him back to one thousand years ago…
",the-supreme-lord-donghuang, 15 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25239.jpg,https://wuxiaworld.site/novel/the-supreme-lord-donghuang-freeread/
Pet King,https://www.novelupdates.com/series/pet-king/,Comedy:Drama:Fantasy:Martial Arts:Psychological:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2017/11/Pet-King.jpg,Jie Po,(4.1 / 5.0 251 votes),"Average-looking Protagonist,Carefree Protagonist,Cunning Protagonist,Lazy Protagonist,Male Protagonist,Money Grubber,Mythology,Quirky Characters,Store Owner,Weak to Strong",Chinese,"1. Download a suspicious game
2. Catch a few magical pets as partners
3. Go through interesting daily routines and lead the pet shop to a whole new level
",pet-king, 114 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_13097.jpg,https://wuxiaworld.site/novel/pet-king-wuxia-world/
